date_time,city_area,state,country,ufo_shape,encounter_length,described_encounter_length,description,date_documented,latitude,longitude
7/5/1952 16:00,tacoma,wa,us,sphere,120,2 minutes,6 spheres flying in formation over military base in Tacoma Wash. the size of 747&#39s.,3/2/2004,47.2530556,-122.4430556
7/5/1967 20:45,fort smith,ar,NA,triangle,300,5 minutes,Triangular lighted hovering object over Fort Smith&#44 Arkansas in 1967 or 1968,4/16/2005,35.385924,-94.398547
7/5/1969 10:30,march afb,ca,NA,triangle,300,5 minutes,Me and my brother and a buddy were camping out side at march air base and it came over the top of us it was biger then 2 blocks it did,11/19/2012,33.898889,-117.276389
7/5/1969 10:53,valdez,ak,us,disk,1020,17 minutes,Orange water,10/31/2003,61.1308333,-146.3483333
7/5/1971 03:00,colorado river highway,az,NA,chevron,600,10 min aprox.,ARIZONA DESERT HWY&#44 JULY (4)  weekend.  WE  were camping all week-end at a dry riverbed in the COLORADO RIVER. GOIN HOME&#44 WE LEFT CAMP,3/19/2002,34.835777,-114.58498
7/5/1972 01:00,powell,wy,us,fireball,60,60 seconds,My 2 young sons ages 7 and 9 were sleeping outside in the front yard.  We lived in the country in Powell&#44 Wyoming&#44 Park County.  We had,8/30/2013,44.7538889,-108.7566667
7/5/1972 14:00,park city,ks,us,disk,10,5-10 seconds??,I saw a flying saucer hovering above me in the middle of the street.,10/31/2003,37.8,-97.3180556
7/5/1973 01:00,powell,wy,us,NA,30,30 sec,Powell&#44 Wyo - 3 round fireballs going over our home traveling from south to north   07/05/1973,6/3/2010,44.7538889,-108.7566667
7/5/1973 15:00,dryden (canada),on,ca,sphere,30,20-30 seconds,silver ball with a yellow ring at the mid piont of the sphere  hovering and then departing south at a fantastic rate.,6/4/2004,49.783333,-92.833333
7/5/1973 20:00,stockton (intersection of i-5 and i-580),ca,us,changing,10800,3hrs,Witnessed numerous UFO&#39s along I-5 from Stockton south to Tehachipi on busy holiday weekend.,2/14/2008,37.9577778,-121.2897222
7/5/1974 23:00,jackson,ms,us,triangle,900,10-15 minutes,Three bright lights positioned like a jet &#39s landing lights follow the car in Mississippi.,10/31/2003,32.2986111,-90.1847222
7/5/1975 23:00,franconia notch,nh,NA,cone,480,7-8 min,cigar shaped  metalic object with faint lights on outline,12/9/2003,44.152565,-71.679528
7/5/1976 02:46,allentown,pa,us,unknown,120,00:02:00,MY FAMILY AND I HAD BEEN UP WATCHING BI-CENTENNIAL FESTIVITIES FROM COAST TO COAST ON NATIONAL TELEVISION; TALL SHIPS&#44 ETC.  BY 2AM MOS,4/2/1999,40.6083333,-75.4905556
7/5/1977 02:00,kekaha,hi,us,circle,600,10 minutes,the circular object entered U.S. airspace and refused to achnowledge communications. was then forced into the water at the order of the,8/24/2010,21.9711111,-159.715
7/5/1979 02:30,tampa,fl,us,disk,1200,20 minutes,Tampa&#44 Fl.  7/5/79&#44 Saucer shape object lit from underneath moving west toward the international airport or Tampa bay.,6/12/2007,27.9472222,-82.4586111
7/5/1981 01:00,brighton,il,us,light,3600,1 hour,glowing tree stump scares campers in brighton IL in 1981,4/16/2005,39.0397222,-90.1405556
7/5/1982 00:00,madison,ct,us,light,1800,30 mins,Gigantic mass of light lit up the bay then followed me and split into two shooting lights over my head,10/31/2003,41.2794444,-72.5988889
7/5/1985 21:00,peekskill,ny,us,triangle,480,8 mins,Triangle shaped Orange colored translucent object hovered near Indian Point Nuclear Power Plant emitting a loud whooshing sound.,8/30/1999,41.29,-73.9208333
7/5/1985 21:30,yosemite national park,ca,NA,light,600,10 minutes,saw a formation of three lights hovering over a cliff with a beam from the largest light,8/30/2010,37.865101,-119.538329
7/5/1986 01:15,coventry (uk/england),NA,gb,triangle,180,3mins,ORANGE TRIANGLE ACCROSS SKY AT NIGHT,8/16/2002,52.416667,-1.55
7/5/1986 21:00,bayside,ny,us,diamond,300,5min.,Dimond shape&#44 with what appeared to be a ball located in the center of the ships underbelly.,11/4/2002,40.7683333,-73.7775
7/5/1988 00:30,rome (near),ny,us,sphere,900,15 minutes,Orange spheres near Rome&#44 NY,12/9/2003,43.2127778,-75.4561111
7/5/1989 23:30,loveland,co,us,cigar,60,1 minute,Cigar Shaped Lighted Object,3/16/2001,40.3977778,-105.0744444
7/5/1990 13:00,rivrside,ca,NA,other,240,04:00,Stationary object &#44tubular in shape four hour duration,3/10/2011,33.953349,-117.396156
7/5/1990 17:00,sawyer,mi,us,disk,180,3 minutes,Alien Tests Soil.,4/12/2013,41.8852778,-86.5894444
7/5/1991 11:11,snohomish,wa,us,NA,30,:30,I went insane for a week&#44 something had awoken inside me. I strongly believe I am a half breed grey. ^.^ I strangely meet people who ca,2/4/2013,47.9130556,-122.0969444
7/5/1991 22:30,detroit,or,us,light,30,30 sec,small flash&#44 streak of light&#44 light stopped&#44 then went other way slowly.,6/2/1998,44.7341667,-122.1486111
7/5/1992 03:00,jerseyville,il,us,flash,3,3 seconds,super fast strobe light over jerseyville &#44Il summer of 1992,5/24/2005,39.12,-90.3283333
7/5/1992 23:59,barronvale,pa,us,formation,120,1-2min.,constellation begins manuvers,2/22/2002,39.9516667,-79.2716667
7/5/1993 20:00,papillion,ne,us,rectangle,360,5 or 6 minutes,unexplained craft,2/24/2005,41.1544444,-96.0419444
7/5/1994 02:30,emporia/topeka (between&#44 on i-35),ks,NA,unknown,1200,20 min,My wife and I saw four lights (not including a red flashing beacon) that appeared to be &quot;attached&quot; to a solid object.  It was moving at,1/28/1999,38.410415,-96.169012
7/5/1996 00:00,oak hill,wv,us,fireball,2631600,about a month,Burning glowing sphere(sparks),6/4/2004,37.9722222,-81.1488889
7/5/1996 13:30,london (uk/england),NA,gb,light,90,90 seconds,A simple pulsating light in an occean of blue,12/9/2000,51.514125,-0.093689
7/5/1996 18:15,springfield,ma,us,circle,40,30-40 sec,the object floted inplace&#44 then circled the clouds at an increasing in speed. then speed off. It was red in color.,9/24/2003,42.1013889,-72.5902778
7/5/1996 22:00,camden,nj,us,oval,120,2min. each time,strange orange circles or discs passing overhead,5/24/2005,39.9258333,-75.12
7/5/1996 22:00,newport,pa,us,unknown,120,2 min.,Sighted two orange rectangles above treetops while driving on a county road.,4/27/2007,40.4777778,-77.1308333
7/5/1997 00:00,crete,ne,us,light,600,5-10 minutes,A bright light seen in the sky&#44 when observed through binoculars seen as a bright light surrounded by three to five others,9/26/1998,40.6277778,-96.9611111
7/5/1997 01:30,florence,or,us,triangle,10800,approx 3 hrs&#33,A very lg. triangular  craft with 3 lights on eacg point. The bl./grn. translusant type color filled area betwn. ea. light. Low hum s.,2/18/2001,43.9827778,-124.0986111
7/5/1997 13:21,wairoa (new zealand),NA,NA,teardrop,30,0.5 min,Green craft with a red tail&#44 heading west to east towards the sea.,8/10/1999,-39.035173,177.418031
7/5/1997 19:30,n. waterboro,me,NA,sphere,60,1 min,A giant silver sphere appeared over the trees while I was fishing. The size was twice the size of any full moon.As I was rationalizing,2/16/1999,43.620447,-70.734287
7/5/1997 21:00,caseyville,il,us,sphere,2,2 seconds,At first I thought it was a firework. But it was to high very high in the sky. I waited for another. Then I thought what was that? It w,1/28/1999,38.6366667,-90.0255556
7/5/1998 00:00,lake vermillion,mn,NA,disk,37800,1 1/2 hours,Massive craft seen for an hour,6/12/2002,47.848619,-92.338842
7/5/1998 00:34,round lake beach&#44 illinois,il,NA,light,10,10 seconds,Two brighter than star objects first observed at zenith; appeared that one was &quot;chasing&quot; or following the second which was&#44 at times&#44zi,11/21/1998,42.371688,-88.090081
7/5/1998 01:00,boundary waters,mn,NA,egg,600,10 minutes,blueish/orange football size object over fishing spot- no sound,8/5/2001,47.882046,-90.887489
7/5/1998 02:00,manasota key,fl,us,formation,3600,~1 hour,Mother ship with smaller ships encircling moving slowly white lights.,11/11/2013,26.925,-82.3522222
7/5/1998 03:00,panora,ia,us,sphere,15,brief,Iowa lake ufo,10/31/2003,41.6916667,-94.3627778
7/5/1998 21:00,portland,me,us,triangle,1500,25 minutes,Triangle object made up of several balls of light&#44 the back of the triangle was missing&#44 almost like the lesser sign.,5/15/2006,43.6613889,-70.2558333
7/5/1998 23:30,cook,mn,us,light,480,seven to eight minutes,a point of light which flew zig-zags&#44 loops and back and forth over an area of minnesotas north woods.  it was nearly midnight.,12/2/2000,47.8525,-92.6894444
7/5/1999 00:05,morgantown,pa,us,changing,1800,30 minutes,Strange gaseous lights almost like the video I&#39ve seen of the Aurora Borealis&#44 only I&#39m in Pennsylvania and it occurred in the southern,7/5/1999,40.155,-75.8902778
7/5/1999 00:07,knotts island,nc,us,unknown,1800,@ 30 min.,6 of us were in a boat in the dark and looking at the stars&#44 we noticed what appeared to be like a vapor trail that was way up in the s,7/14/1999,36.5133333,-75.9194444
7/5/1999 00:15,state college,pa,us,other,300,5 min,Very large dark cicular object with quad vabor trails with a pale blue tinge in coloring on the vapor trail.,4/1/2000,40.7933333,-77.8602778
7/5/1999 00:15,virginia beach,va,us,light,1200,20 min,It looked like a thick glowing trail of an airplane.  It took hard right angle turns.  It was enormous and miles high in the sky.,7/14/1999,36.8527778,-75.9783333
7/5/1999 00:30,annapolis,md,us,fireball,60,1min + 1min,a fire ball or all thick tail of white or light yellow falling northwest for one minute and 3 minutes later went back up for 1 minute L,7/14/1999,38.9783333,-76.4925
7/5/1999 01:00,peabels,oh,NA,NA,1800,30 minits,At a family gathering We were star gazing .we saw a star start to move .ITwas bright white and very high .we thaught it was a secrit pl,1/7/2000,38.948959,-83.405746
7/5/1999 15:00,chicago,il,us,cigar,600,5-10 minutes,For 5 to 10 minutes two witnesses observe a stationary cigar shaped object not consitant with the shape of a blimp while driving down I,8/30/1999,41.85,-87.65
7/5/1999 23:00,east hoquiam,wa,us,unknown,600,10 min,I and my girlfriend saw very bright white light appear&#44hover&#44disappear quickly without sound.Few minutes later same thing happened&#44same,7/14/1999,46.9752778,-123.8641667
7/5/1999 23:00,leicester (uk/england),NA,gb,sphere,300,5 minuites,its the bestest sighting i&#39ve seen yet,9/1/2004,52.664913,-1.034894
7/6/1965 00:00,winnemucca/lovelock (between&#44 on hwy. 95),nv,NA,light,2700,45min.,lights moving back and forth over the mountain&#44 thien came down on road in front of the car&#44stayed infront ofcar fora few seconds then,11/2/1999,40.447596,-118.259655
7/6/1965 23:00,waterford,mi,us,changing,5,5 seconds,A &quot;shooting star &quot;did an impossible back and forth zigzag pattern,9/15/2005,42.7022222,-83.4027778
7/6/1966 21:00,interlachen,fl,us,fireball,60,1 minute,orange firey ball rising from ground up into sky,9/17/2000,29.6236111,-81.8905556
7/6/1968 01:00,thomasville (usaf long range radar facility),al,us,NA,3600,1 hour,Air intercept between UFO and BOMARC missle test firing from Elgin field in Florida. intercept occured over gulf of mexico in 1968 (cla,11/19/1998,31.9133333,-87.7358333
7/6/1979 10:00,pichacho peak,az,NA,other,120,2mins.approximately,oddly-shaped craft suspended between sides of the saddle-back mountain&#44 Picacho Peak&#44 AZ,1/21/2008,32.635068,-111.40067
7/6/1980 21:00,forest park,ga,us,disk,30,30 seconds,very close encounter,2/14/2010,33.6219444,-84.3691667
7/6/1981 13:30,ellwood city,pa,us,sphere,20,20 sec,Gold shaped sphere hovering in the sky at a few thousand feet.,1/22/2000,40.8616667,-80.2866667
7/6/1982 19:00,hamilton,oh,us,light,120,2 min,the lights streaked across the sky &#44 one right after the other&#44 there were about 15 of them,9/2/2005,39.3994444,-84.5613889
7/6/1985 04:00,kona,hi,NA,triangle,10,10 seconds,The green light was brighter than any nav light on an aircraft or boat.,1/22/2004,19.639994,-155.996926
7/6/1989 02:30,waterford,mi,us,light,120,2 minutes,1989 bright light high in the sky still then vanishes&#44 felt like I had lost track of time.,2/14/2008,42.7022222,-83.4027778
7/6/1993 00:26,gorman (15 miles north of&#44 i-5),ca,us,sphere,60,1 minute,Driving on I-5 at night. A spherical object  the size of a bowling ball swooped down in front of the windshield from behind and to the,2/16/2000,34.7961111,-118.8516667
7/6/1996 23:00,brinnon,wa,us,oval,15,12-15 sec.,I saw a glowing object of 10ft. high and 60ft. long traveling in a straight line&#44 making no sound.,2/14/2008,47.6794444,-122.8969444
7/6/1998 13:30,elkhart,in,us,cigar,8,8 seconds,Silver Cigar-Shaped Object&#44 Elkhart&#44 IN&#44,8/19/2000,41.6819444,-85.9766667
7/6/1998 17:40,rapid city,sd,us,other,10,10 seconds,Looked towards a thunderstorm approaching from the west.  First saw a bright shape in the sky in the northwest direction.  The light wa,11/21/1998,44.0805556,-103.2305556
7/6/1999 00:00,cranston,ri,us,egg,10,10 seconds,A silvery egg-shaped craft is seen over a highway.,4/8/2002,41.7797222,-71.4377778
7/6/1999 11:15,rochester (3 miles east of&#44 hwy 12 w),wa,us,egg,10,10 secs,I was driving east on hwy 12&#44 there were a few light clouds in the sky&#44 I saw an ovoid shaped object at about 5-7000 ft.  If I extended,8/30/1999,46.8219444,-123.095
7/6/1999 14:23,tacoma,wa,us,cigar,240,4 minutes,driving&#44  saw cigar craft.  Moving slowly.  Began to fall--started wobbling.  Corrected self.  Flew off.,7/14/1999,47.2530556,-122.4430556
7/6/1999 14:30,yakima,wa,us,sphere,720,10-12 min.,We watched a round &#44 silver or white object hoovering between Yakima and Ellensburg Wa. It was hard to see with the naked eye so I got,8/10/1999,46.6022222,-120.5047222
7/6/1999 15:00,st.catharine&#39s (canada),on,NA,cigar,2,a few seconds,HBCCUFO CANADIAN REPORT:  Silver-Bullet Shaped Object.,5/4/2004,43.159375,-79.246863
7/6/1999 20:30,newton,ia,us,sphere,60,less than minute,Large light in southwest sky,4/27/2004,41.6997222,-93.0477778
7/6/1999 22:00,omaha (~ 60 mi. nw of),ne,us,triangle,300,5 minutes,Triangular object observed,4/13/2010,41.2586111,-95.9375
7/6/1999 22:30,stokes county,nc,us,chevron,180,2-3 minutes,Observed object moving rapidly across the sky. Very bright lights&#44 I could easily see a distinct > shape.,7/14/1999,35.7163889,-77.265
7/6/1999 22:40,pasco,wa,us,flash,180,2-3min,At about 10:40pm I was walking home from work and saw a bright fast moving satelite moving from the south to the north. It was travelin,7/14/1999,46.2397222,-119.0994444
7/6/1999 22:50,kaukauna,wi,us,triangle,10,10 seconds,A silent&#44 triangular shaped object with a faint reddish light in each of its 3 corners flew directly over me.,7/14/1999,44.2780556,-88.2719444
7/7/1939 02:00,keokuk,ia,us,oval,600,10 minutes,Mother sees UFO above railroad tracks in 1939.,9/2/2005,40.3972222,-91.3847222
7/7/1952 10:00,evergreen,co,us,circle,14400,4 hours,abducted&#44 and a lifetime of ufo experiences,3/2/2004,39.6333333,-105.3166667
7/7/1952 13:00,arlington,tx,us,disk,900,15 minutes,Daylight sighting of a Disk,11/26/2003,32.7355556,-97.1077778
7/7/1954 20:00,walnut creek,ca,us,unknown,300,5 minutes,I have not reported this before. I feel it should be recorderd somewhere. My friend and I used to take time-lapse photos of the stars a,9/29/2004,37.9063889,-122.0638889
7/7/1954 22:00,west columbia,sc,us,formation,600,abt. 10 min.,3circles together&#44 very bright lighting around them and on them&#44 silver&#44 like 3 wedding rings together,3/4/2003,34.0005556,-81.035
7/7/1955 14:00,uk/england (rural),NA,NA,disk,600,10 minutes,1955+/-&#44 multiple identical circular saucers in formation&#44 spinning&#44 slow-moving&#44 low&#44  30&#39 dia.?&#44 visual only.,2/1/2007,52.355518000000004,-1.17432
7/7/1959 23:00,long beach,ca,us,light,45,45 seconds,As a young man&#44 I would lay out in the yard at night and look at the sky--I often saw an object moving at night speed&#44 very high&#44 no no,4/26/2000,33.7669444,-118.1883333
7/7/1960 22:00,springdale/fayetteville,ar,NA,formation,600,10 minutes,Concerning a formation of lights over Springdale/Fayetteville during the summer of 1960 or 1961.,4/26/2000,36.138221,-94.13965
7/7/1962 02:00,lindsay,ok,us,cylinder,600,hours,white beam of light and cylindrical object,10/31/2008,34.8347222,-97.6022222
7/7/1964 21:30,wautoma,wi,us,light,1200,20 minutes,A very close encounter with a UFO; right at the back window of my 1960 Corvair.,3/31/2008,44.0747222,-89.2877778
7/7/1965 21:00,hudson,ma,us,light,2700,30-45min,Sighting of many craft by multiple witnesses on multiple nights&#44 a demonstration.,3/10/2011,42.3916667,-71.5666667
7/7/1965 22:30,oak park,il,us,unknown,600,10 minutes,After hovering motionless for hours&#44 a mysterious arial light performs aerodynamically impossible maneuvers.,7/23/2003,41.885,-87.7844444
7/7/1968 12:00,houston,tx,us,disk,900,15 minutes,One man disk UFO paralyzing me in Houston Texas on Telephone Rd in the summer of 1968  500 Lights On Object0: Yes,6/12/2007,29.7630556,-95.3630556
7/7/1968 20:00,augusta,ga,us,triangle,600,10 minutes,We saw a never explained dark large triangular object&#44 hanging still and silently in the night sky over our backyard.,8/7/2007,33.4708333,-81.975
7/7/1968 20:00,rumson,nj,us,disk,600,1/2 hour,SIGHTINGS NEAR FORT MONMOUTH NJ.THIS ONE IN RUMSON IN 1968,1/7/2000,40.3719444,-73.9994444
7/7/1969 22:00,fresno,ca,us,other,120,2 min,30 years ago large ufo with stinger like object emitting sparks then sped away.,10/31/2003,36.7477778,-119.7713889
7/7/1969 23:00,brainerd,mn,us,triangle,20,20 seconds,While picking up hay bales at night&#44 I saw a triangular shaped object speed through the night sky.,2/18/2001,46.3580556,-94.2005556
7/7/1969 23:30,miami,fl,us,light,20,hour,multi-colored swirling illuminating lights (looked like a tornado in the sky)  500 Lights On Object0: Yes,6/12/2008,25.7738889,-80.1938889
7/7/1970 20:00,la habra,ca,us,sphere,1200,10-20 min,SILENT ORANGE ORB OVER MY NEIGHBORS HOUSE IN 1970,6/3/2010,33.9319444,-117.9452778
7/7/1973 17:30,portland,or,us,fireball,120,2 minutes,My cousin and I were laying on our backs on a hill in front of my home - at about a 30 degree angle.  Looking up at the night sky&#44 talk,9/2/2005,45.5236111,-122.675
7/7/1973 18:00,odessa,tx,us,disk,3600,1 hour,A 100 foot diameter&#44disk shape&#44 dome top.The color was of stainless steel.It made no sound.This UFO came from the Odessa area&#44 moved ou,9/15/2005,31.8455556,-102.3672222
7/7/1973 18:00,odessa,tx,us,disk,3600,1 hour,Confirmation of Odessa&#44 TX sighting in 1973,9/15/2005,31.8455556,-102.3672222
7/7/1973 18:00,odessa,tx,us,disk,3600,1 hour,The Odessa Event,9/15/2005,31.8455556,-102.3672222
7/7/1974 03:00,council bluffs,ia,us,disk,7200,2:00 hrs.,We saw a red light at high altitude zig zag across sky from horizon to horizon&#44 then again hovering slowly over Mo. river area&#44 then cl,4/26/2000,41.2619444,-95.8608333
7/7/1974 21:00,boston,ma,us,circle,480,5-8 minutes,I was on the wheel of a 38&#39 cabin cruiser with two friends on a cruise down Boston Harbor at about 2100 hrs. The harbor reflected the l,4/1/2001,42.3583333,-71.0602778
7/7/1977 18:00,greenup (near),il,us,cigar,120,1-2 minutes,We saw a huge cigar like metalic object that seemed to hang in the sky directly over the tree tops&#33,12/9/2003,39.2477778,-88.1633333
7/7/1978 12:00,new albany,in,us,other,1800,30mins,In broad day light&#44 it was as big as three aircraft carriers&#44 but as silent as air. Moving very slowly theough the air. at the front th,2/14/2006,38.2855556,-85.8241667
7/7/1978 13:00,ardmore (near),al,us,sphere,900,15 minutes,Silver Sphere Hovering above treeline on Interstate 65 N.,3/7/2000,34.9919444,-86.8469444
7/7/1978 15:00,salisbury (uk/england),NA,gb,other,120,2mins,silent lights in the sky &#44appearing and dissappearing &#44about 30 m.p.h. over a millatary airfield.,11/20/2001,51.066667,-1.783333
7/7/1978 22:00,tahlequah,ok,us,triangle,420,7 minutes,Triangular&#44 silent&#44 motionless totally flat black craft with front facing light beam.,2/4/2013,35.9152778,-94.9697222
7/7/1980 08:30,hudson,ma,us,unknown,120,two minutes,Back in the summer of 1980 I was dating a girl in Hudson MA.  She was taking a long time getting ready to go out for the evening so I w,10/30/2006,42.3916667,-71.5666667
7/7/1981 21:30,edwards afb,ca,NA,diamond,300,5 minutes,Diamond in the sky,3/13/2012,34.924031,-117.891208
7/7/1984 22:00,eatonton,ga,us,triangle,300,3-5 minutes,Triangular shaped object sighted that defied gravity and inertia.,4/27/2007,33.3266667,-83.3886111
7/7/1985 21:00,presidio (rural&#44 15 miles sw of),tx,us,other,18000,>5 hours,STEADY GREEN LIGHT VERY SIMILAR TO AUREOLA BOREALIS SEEN WERE NORMALLY PITCH BLACK BLACK DARKNESS SHOULD BE  ;WENT OUTSIDE (WE WERE INS,7/25/2004,29.5605556,-104.3716667
7/7/1985 23:00,eatonton,ga,us,formation,120,1 to 2 minutes,Several lights coming straight toward the dock where we were fishing slowly turn and fly over the trees.,3/11/2006,33.3266667,-83.3886111
7/7/1985 23:30,yosemite forest (yosemite valley),ca,NA,egg,7200,2 hours,Close Encounter With Aliens and a UFO,6/18/2003,37.542448,-119.64454
7/7/1987 01:00,neenah,wi,us,other,600,5-10 mins,multiple ships with a boxcar ship in my neighborhood,11/11/2003,44.1858333,-88.4625
7/7/1987 13:00,ciolpani (romania),NA,NA,disk,300,5 minutes,Stationary object above Lake of Snagov.,1/17/2004,44.72724,26.10957
7/7/1987 23:30,salina,ks,us,sphere,180,3 minute&#39s,Orb&#39s flying threw the trailer house.,7/25/2004,38.8402778,-97.6111111
7/7/1989 01:30,blyth (1hr outside of&#44 before tonopah&#44 nv),az,NA,rectangle,300,5 minutes,AT 70MPH IN THE SLOW LANE ON HYWAY 10EAST AT 1:30AM ABOUT 1 HOUR AND A 1/2 OUTSIDE OF BLYTH ARIZONA JUST OUTSIDE OF MY DRIVER&#39S SIDE DO,2/16/2000,33.617773,-114.588261
7/7/1990 10:30,san antonio/elmendorf,tx,NA,triangle,120,2 miuets,LARGE BLACK TRIANGLE DIM YELLOW LIGHTS NEAR THE POINTS(3).ROW OF DIM RED LIGHTS IN THE CENTER( SMALL RECTANGULAR SHAPE ) MOVED VERY SLO,9/1/2004,29.420981,-98.530058
7/7/1990 21:30,gatineau (canada),pq,ca,triangle,20,20 sec.,It was a summer night. I was about 13 or 14 years old back then. I went outside on my parent&#39s bedroom blacony (4th floor of an appartm,7/23/2003,45.483333,-75.65
7/7/1991 21:50,avon,ma,us,triangle,1200,15-20 minutes,Around dusk&#44 Istood outside of my home&#44 and observed a light in the sky. During the time it took me to smoke a cigarette&#44 this object c,12/16/2005,42.1305556,-71.0416667
7/7/1992 00:00,bowling green,ky,us,other,1200,twenty minutes,FRIGHTENING MIB ENCOUNTER?,10/30/2006,36.9902778,-86.4436111
7/7/1992 01:00,covington,wa,us,light,1800,30 minutes,Strange light in Covington&#44 WA,8/5/2012,47.3483333,-122.1136111
7/7/1993 23:00,irvine,ca,us,disk,60,a minute or two,I was driving home late one night from the city of Diamond Bar&#44 when I noticed a very bright light in the sky. I thought it might be la,12/16/2005,33.6694444,-117.8222222
7/7/1993 23:00,marion,in,us,cylinder,1800,20-30 minutes,A black van asked me and the other witness if we wanted a ride. We then saw a large object lift off and explode into light,1/17/2004,40.5583333,-85.6591667
7/8/1993 00:00,paragon,in,us,light,240,4 min,The most amazing thing i have ever seen in my life,4/27/2004,39.395,-86.5625
7/7/1994 07:30,nr alton (uk/england),NA,NA,rectangle,120,1-2 minutes,Daylight.  Large rectangular (not cigar) stationary in sky.,11/11/2013,51.14869,-0.9872
7/7/1995 00:00,melbourne (vic&#44 australia),NA,au,fireball,2,2 seconds,Huge fireball that lit up the sky&#44 and lit up the surroundings. It looked like a shooting star. But it was so bright and in our atmosph,5/24/1999,-37.813938,144.963425
7/7/1995 01:30,west milford,nj,us,triangle,900,15 minutes,Triangular shaped UFO on Clinton Rd. NJ,11/9/2002,40.5686111,-75.095
7/7/1995 15:00,canada,bc,NA,NA,10,10 sec.,Woman on flight from AK to Seattle sees bizarre&#44 metallic-looking cylinder pass under aircraft wing.  Exclnt written rept..,11/2/1999,53.726668,-127.647621
7/7/1995 21:30,murfreesboro (just west of),tn,us,oval,10,10 seconds,On Interstate 40. Traveling East. Out of a clear&#44 cloudless sky&#44 three or four objects appeared&#44 coming down to about the one hundred f,4/15/2000,35.8455556,-86.3902778
7/7/1997 12:00,casey,il,us,cigar,480,8 min,Crafts emit beams of what looks like smoke from their front end&#44 and then follow these emissions,8/12/2008,39.2991667,-87.9925
7/7/1997 14:30,stafford,va,us,rectangle,120,2:00 minutes,I SAW A LARGE DARK RECTANGULAR OBJECT IN THE SKY.,6/23/2010,38.4219444,-77.4086111
7/7/1997 20:45,las cruces,nm,us,changing,1800,30 minutes,It was never anything I have seen before.,10/12/2001,32.3122222,-106.7777778
7/7/1997 20:45,white sands missile range,nm,NA,circle,1800,30 minutes/less,It looked like a standard house lightbulb very bright and luminous.,7/25/2004,32.943896,-106.41966
7/7/1997 23:00,coopersville,mi,us,unknown,64800,18 hrs,Fireball impact &#44 intelligent colorful lights&#44 orbs&#44 invisible crafts &#44 mind-control&#44 odd animal behavior&#44 alien body,1/31/2011,43.0638889,-85.9347222
7/7/1998 00:30,marty,sd,us,egg,120,about 2 minutes,Amber egg-shaped craft&#44ascended at slow speed.,10/12/2001,42.9925,-98.4247222
7/7/1998 01:35,massillon,oh,us,formation,420,5-7 minutes,Object moved through sky slowly,11/21/1998,40.7966667,-81.5216667
7/7/1998 17:00,denver (above),co,us,sphere,21600,all afternoon and evening,Strange object&#44 stranger events that followed on seeing the object in the Mountains above Denver,9/2/2005,39.7391667,-104.9841667
7/7/1998 21:00,livermore,ca,us,other,240,4 minutes+-,A star-like object inscribed rectangles in the sky and then vanished&#33.,11/26/2003,37.6819444,-121.7669444
7/7/1998 22:00,hull,ga,us,oval,300,five minutes,small&#44 luminous&#44 silent&#44  gliding craft,6/12/2007,34.0147222,-83.2938889
7/7/1998 23:10,danville,pa,us,sphere,900,15 minutes,I witnessed a reddish ball hover for about 10 minutes after witnessing it streak across the sky like a shooting star.  Then it appeared,11/21/1998,40.9633333,-76.6130556
7/7/1998 23:50,liverpool (uk/england),NA,gb,light,5,5 seconds,Liverpool July 98&#44 bright star like UFO. Moved at varied unexplainable speeds before disapering,1/17/2004,53.416667,-3
7/7/1999 02:30,north hampton,nh,us,NA,120,2.00 mins,I was awake with my eyes closed&#44 beam came thru my window &amp; I opened my  eyes,7/14/1999,42.9725,-70.8302778
7/7/1999 03:00,san jose,ca,us,unknown,1,1 sec,Grays up in my FACE&#33,12/12/2009,37.3394444,-121.8938889
7/7/1999 03:52,barrington hills,il,us,unknown,8,8 sec.,pinpoint of light moving SSE&#44 became brilliant with a flash&#44 picked up speed and disappeared.  Very high altitude. Clear starry night.,7/14/1999,42.1686111,-88.2575
7/7/1999 04:15,loomis,ca,us,light,20,20 seconds,Rapidly moving&#44 hazy lighted object&#44 moving across sky from west to east.,7/14/1999,38.8213889,-121.1919444
7/7/1999 11:23,lisbon,oh,us,light,1200,20 minutes,My mother called me out of the house to see a small light moving across the sky.  I later saw another such object and my mother told me,8/10/1999,40.7719444,-80.7683333
7/7/1999 16:30,seattle,wa,us,light,1200,20 minutes,Star Wars blows up incoming.,1/10/2014,47.6063889,-122.3308333
7/7/1999 21:00,charlotte,nc,us,changing,180,3 minutes,Silent hovering glowing object,8/30/1999,35.2269444,-80.8433333
7/7/1999 21:30,tampa,fl,us,fireball,2760,46min,I have a video tape&#44 I was taping lightning and played it back and saw alot of unusual fireballs and things such as that.,7/14/1999,27.9472222,-82.4586111
7/7/1999 23:00,bald eagle lake,mn,NA,fireball,5,5 seconds,Glowing green orb or fireball hovers across Bald Eagle Lake&#44 MN in 1999.,3/16/2012,47.829844,-91.548761
7/7/1999 23:05,jeromesville,oh,us,flash,15,10-15 secs,while stargazing on a moonless night in a rural area both myself and father-in-law observed an intense white-light almost blinding. Aft,7/14/1999,40.8041667,-82.1958333
7/7/1999 23:15,des moines,ia,us,light,15,15 seconds,What looked like a star was moving to the north for a duration of 15 seconds before being blocked out by some high clouds.,7/14/1999,41.6005556,-93.6088889
